2671.679932, 2701.709961, 2641.600098, 2684.379883, 2719.179932, 2772.879883, 2910.810059, 2913.790039, 2908.699951, 3026.510010, 2995.780029, 2920.120117, 3005.409912, 2946.399902, 2830.610107, 2703.090088, 2618.300049, 2496.100098, 2370.780029, 2272.790039, 2167.090088, 2079.090088, 2086.290039, 2067.909912, 2067.489990, 2131.280029, 2314.189941, 2321.209961, 2334.600098, 2371.699951, 2476.199951, 2669.020020, 2843.590088, 2974.000000, 2888.800049, 2788.010010, 2687.500000
2698.510010, 2721.610107, 2742.110107, 2772.510010, 2805.620117, 2808.010010, 2907.790039, 2998.989990, 2979.500000, 2897.100098, 2833.090088, 2835.290039, 2918.790039, 2942.590088, 2698.600098, 2583.409912, 2472.300049, 2378.120117, 2308.000000, 2347.800049, 2258.889893, 2157.600098, 2153.379883, 2129.489990, 2255.909912, 2215.879883, 2417.179932, 2438.919922, 2449.280029, 2453.090088, 2509.899902, 2718.500000, 2960.889893, 2969.510010, 2842.399902, 2773.110107, 2709.780029
2718.590088, 2712.310059, 2828.320068, 2893.199951, 2887.979980, 2877.610107, 2921.820068, 2989.820068, 2879.590088, 2827.489990, 2795.209961, 2827.489990, 2861.379883, 2856.379883, 2642.199951, 2501.010010, 2410.209961, 2332.310059, 2376.100098, 2448.919922, 2360.919922, 2294.520020, 2205.290039, 2173.010010, 2326.989990, 2340.010010, 2475.010010, 2697.080078, 2672.409912, 2647.879883, 2603.310059, 2813.780029, 2881.699951, 3039.110107, 2930.389893, 2854.590088, 2784.120117
2743.120117, 2819.699951, 2928.280029, 2945.199951, 2953.600098, 2949.790039, 3006.100098, 2850.790039, 2830.979980, 2803.189941, 2783.379883, 2771.000000, 2768.889893, 2772.790039, 2591.110107, 2441.489990, 2392.510010, 2401.320068, 2495.320068, 2517.790039, 2432.320068, 2363.989990, 2363.989990, 2363.899902, 2381.919922, 2476.699951, 2709.780029, 2824.510010, 2902.790039, 2804.979980, 2724.689941, 2816.120117, 2953.320068, 3137.110107, 3084.790039, 3003.719971, 2914.889893
2831.389893, 2907.100098, 2967.899902, 2986.889893, 3005.179932, 3068.419922, 2914.989990, 2858.399902, 2824.419922, 2806.590088, 2792.189941, 2791.179932, 2736.699951, 2705.020020, 2522.790039, 2447.399902, 2504.219971, 2538.010010, 2665.580078, 2663.520020, 2445.290039, 2363.989990, 2363.989990, 2363.989990, 2363.989990, 2643.800049, 2838.090088, 2959.280029, 3014.080078, 2919.199951, 2825.979980, 2857.120117, 2942.409912, 3141.100098, 3179.389893, 3091.300049, 3041.409912
2846.979980, 2884.810059, 2954.419922, 3039.209961, 3089.689941, 2983.719971, 2933.600098, 2882.610107, 2835.010010, 2809.110107, 2750.600098, 2706.899902, 2661.320068, 2572.219971, 2552.500000, 2558.689941, 2627.379883, 2751.189941, 2673.510010, 2551.909912, 2363.989990, 2363.989990, 2363.989990, 2363.989990, 2523.020020, 2734.179932, 2878.810059, 2986.979980, 3088.679932, 3054.709961, 3007.520020, 2982.209961, 3043.699951, 3189.979980, 3171.179932, 3153.709961, 3116.610107
2885.000000, 2908.699951, 2966.620117, 3087.080078, 3120.419922, 2988.580078, 2968.909912, 2941.989990, 2882.520020, 2797.000000, 2737.300049, 2641.189941, 2630.090088, 2649.489990, 2615.000000, 2686.810059, 2887.610107, 2855.419922, 2608.719971, 2430.209961, 2363.989990, 2363.989990, 2363.989990, 2367.389893, 2589.090088, 2727.209961, 2841.020020, 2922.780029, 3054.520020, 3195.209961, 3261.790039, 3161.090088, 3206.489990, 3301.679932, 3227.810059, 3233.310059, 3198.000000
2927.000000, 2935.620117, 3005.780029, 3133.810059, 3019.120117, 3021.419922, 3009.909912, 2984.000000, 2912.280029, 2858.080078, 2767.879883, 2711.110107, 2672.090088, 2676.820068, 2695.300049, 2807.179932, 2880.919922, 2784.479980, 2630.909912, 2483.810059, 2363.989990, 2363.989990, 2363.989990, 2455.520020, 2566.300049, 2705.889893, 2835.110107, 2906.090088, 3029.580078, 3174.709961, 3334.419922, 3353.090088, 3383.489990, 3357.719971, 3309.889893, 3288.110107, 3216.709961
2956.709961, 2959.879883, 3016.600098, 3069.290039, 3056.310059, 3057.090088, 3026.689941, 3016.280029, 3067.820068, 3004.399902, 2848.500000, 2797.919922, 2750.500000, 2714.780029, 2819.520020, 2837.489990, 2801.219971, 2669.479980, 2542.919922, 2365.090088, 2363.989990, 2363.989990, 2363.989990, 2524.989990, 2617.620117, 2740.689941, 2802.500000, 2891.689941, 3012.199951, 3172.510010, 3341.709961, 3482.899902, 3430.989990, 3367.620117, 3328.090088, 3283.610107, 3261.699951
2977.120117, 2992.989990, 3065.800049, 3087.489990, 3096.709961, 3075.620117, 3060.800049, 3058.879883, 3151.689941, 2962.310059, 2861.379883, 2785.489990, 2780.310059, 2862.800049, 2769.989990, 2722.899902, 2683.280029, 2565.889893, 2429.610107, 2363.989990, 2363.989990, 2363.989990, 2427.679932, 2556.580078, 2662.919922, 2708.090088, 2824.510010, 2922.179932, 3038.790039, 3120.780029, 3231.479980, 3398.620117, 3435.209961, 3358.080078, 3315.120117, 3297.919922, 3290.909912
3008.899902, 3041.409912, 3115.780029, 3122.889893, 3128.810059, 3122.110107, 3131.510010, 3086.389893, 2966.800049, 2903.979980, 2889.219971, 2919.199951, 2850.010010, 2741.699951, 2703.500000, 2690.709961, 2573.409912, 2445.709961, 2363.989990, 2363.989990, 2363.989990, 2363.989990, 2485.510010, 2616.379883, 2717.209961, 2738.489990, 2797.409912, 2914.479980, 3019.989990, 3142.290039, 3188.189941, 3323.419922, 3430.120117, 3359.919922, 3330.479980, 3285.909912, 3247.389893
3038.110107, 3059.610107, 3088.590088, 3136.010010, 3148.300049, 3150.409912, 3216.479980, 3052.600098, 2866.100098, 2802.409912, 2773.800049, 2792.919922, 2714.919922, 2671.219971, 2627.020020, 2556.899902, 2475.010010, 2388.300049, 2363.989990, 2363.989990, 2363.989990, 2363.989990, 2525.080078, 2633.989990, 2735.419922, 2815.989990, 2860.879883, 2911.679932, 3008.389893, 3143.709961, 3236.889893, 3383.810059, 3356.979980, 3381.610107, 3395.320068, 3343.179932, 3192.590088
3032.010010, 3084.510010, 3126.379883, 3166.179932, 3179.199951, 3192.500000, 3114.679932, 3011.510010, 2826.810059, 2789.989990, 2756.189941, 2669.389893, 2642.790039, 2599.689941, 2555.300049, 2485.919922, 2409.620117, 2363.989990, 2363.989990, 2363.989990, 2363.989990, 2363.989990, 2507.379883, 2623.899902, 2734.179932, 2904.810059, 2970.100098, 2981.800049, 3083.919922, 3197.679932, 3305.209961, 3230.189941, 3228.219971, 3232.580078, 3342.219971, 3269.899902, 3199.199951
3034.389893, 3117.479980, 3175.719971, 3225.790039, 3241.379883, 3220.889893, 3034.479980, 2915.719971, 2875.090088, 2836.800049, 2754.810059, 2646.919922, 2588.320068, 2573.919922, 2528.979980, 2495.320068, 2429.199951, 2386.419922, 2363.989990, 2363.989990, 2363.989990, 2363.989990, 2467.209961, 2588.409912, 2709.010010, 2839.189941, 2970.199951, 3109.590088, 3201.899902, 3162.879883, 3198.919922, 3187.409912, 3158.800049, 3186.909912, 3304.389893, 3265.500000, 3186.489990
2958.320068, 3036.000000, 3161.689941, 3284.489990, 3241.610107, 3079.280029, 2981.889893, 2976.889893, 2978.590088, 2875.780029, 2694.010010, 2629.310059, 2589.419922, 2559.290039, 2570.389893, 2537.419922, 2458.409912, 2397.280029, 2363.989990, 2363.989990, 2363.989990, 2363.989990, 2466.800049, 2567.219971, 2688.419922, 2782.419922, 2902.699951, 3045.399902, 3089.419922, 3043.290039, 3107.209961, 3097.399902, 3114.000000, 3186.909912, 3333.179932, 3288.699951, 3247.110107
2894.580078, 2964.010010, 3112.479980, 3254.080078, 3131.790039, 3064.520020, 3013.120117, 2995.090088, 2887.790039, 2771.510010, 2675.300049, 2621.280029, 2603.489990, 2616.699951, 2614.320068, 2538.520020, 2487.709961, 2363.989990, 2363.989990, 2363.989990, 2363.989990, 2363.989990, 2403.199951, 2561.989990, 2659.110107, 2748.489990, 2881.189941, 2983.719971, 2970.610107, 3003.719971, 3075.800049, 3105.189941, 3150.820068, 3211.209961, 3430.580078, 3318.780029, 3272.610107
2895.409912, 2928.100098, 3039.709961, 3195.989990, 3175.580078, 3082.820068, 3020.909912, 2864.320068, 2774.899902, 2722.580078, 2653.110107, 2673.510010, 2662.780029, 2712.989990, 2741.610107, 2608.580078, 2488.399902, 2398.520020, 2363.989990, 2363.989990, 2363.989990, 2363.989990, 2383.479980, 2523.379883, 2634.989990, 2694.510010, 2790.899902, 2880.000000, 2915.899902, 2946.399902, 3001.790039, 3103.500000, 3117.989990, 3240.419922, 3562.600098, 3333.090088, 3281.689941
2931.399902, 2970.520020, 3025.820068, 3116.110107, 3126.100098, 3028.199951, 2899.810059, 2811.219971, 2754.080078, 2698.780029, 2696.810059, 2747.610107, 2757.610107, 2889.489990, 2812.000000, 2661.090088, 2532.689941, 2422.409912, 2363.989990, 2363.989990, 2363.989990, 2363.989990, 2363.989990, 2453.820068, 2541.590088, 2617.979980, 2689.520020, 2798.010010, 2894.489990, 2916.320068, 2945.620117, 3064.110107, 3078.689941, 3220.379883, 3604.419922, 3400.409912, 3255.000000
2899.899902, 3020.590088, 3088.090088, 3144.080078, 2998.489990, 2903.290039, 2827.219971, 2793.879883, 2769.399902, 2717.120117, 2748.810059, 2764.989990, 2842.310059, 3017.199951, 2906.919922, 2698.780029, 2574.280029, 2434.790039, 2363.989990, 2363.989990, 2363.989990, 2363.989990, 2363.989990, 2401.320068, 2477.989990, 2565.389893, 2663.010010, 2795.300049, 2866.790039, 2897.379883, 2950.979980, 3008.120117, 3067.500000, 3224.600098, 3493.489990, 3306.399902, 3248.120117
2878.389893, 2971.110107, 3032.280029, 3148.110107, 3107.389893, 2879.080078, 2834.419922, 2829.879883, 2811.310059, 2784.899902, 2787.010010, 2833.179932, 2950.389893, 3067.320068, 2903.199951, 2710.520020, 2548.510010, 2450.020020, 2399.209961, 2363.989990, 2363.989990, 2363.989990, 2363.989990, 2363.989990, 2439.379883, 2520.679932, 2612.989990, 2722.580078, 2845.379883, 2938.280029, 2980.790039, 3037.879883, 3082.310059, 3237.300049, 3461.120117, 3142.199951, 3129.500000
2933.699951, 2996.520020, 3040.219971, 3100.290039, 3065.989990, 2923.379883, 2877.709961, 2880.320068, 2864.820068, 2840.110107, 2859.820068, 2888.620117, 3084.010010, 3058.600098, 2864.409912, 2663.379883, 2542.179932, 2474.320068, 2420.209961, 2377.199951, 2363.989990, 2363.989990, 2363.989990, 2363.989990, 2404.800049, 2506.919922, 2630.500000, 2802.090088, 2908.379883, 3010.500000, 3060.709961, 3084.879883, 3197.590088, 3518.479980, 3399.989990, 3017.699951, 2960.520020
2923.010010, 3053.510010, 3097.489990, 3108.489990, 3161.179932, 3026.179932, 2933.419922, 2917.780029, 2940.389893, 2917.919922, 2957.590088, 3004.820068, 3169.020020, 3065.209961, 2847.899902, 2647.100098, 2554.610107, 2520.679932, 2440.479980, 2391.780029, 2363.989990, 2363.989990, 2363.989990, 2363.989990, 2388.110107, 2512.790039, 2646.510010, 2817.820068, 2926.820068, 3070.479980, 3056.489990, 3160.590088, 3340.889893, 3450.889893, 3256.280029, 2986.199951, 2926.679932
3020.679932, 3128.989990, 3217.899902, 3179.199951, 3169.479980, 3074.199951, 2995.780029, 2966.989990, 2965.199951, 3028.199951, 3060.709961, 3135.689941, 3173.379883, 3013.709961, 2818.510010, 2642.290039, 2623.810059, 2553.280029, 2477.620117, 2408.790039, 2373.209961, 2363.989990, 2363.989990, 2363.989990, 2376.419922, 2534.620117, 2680.479980, 2854.590088, 2913.010010, 2976.889893, 3013.479980, 3101.300049, 3277.379883, 3355.290039, 3303.379883, 3068.600098, 2909.389893
3039.479980, 3126.790039, 3173.879883, 3052.409912, 3050.489990, 3128.489990, 3038.979980, 2995.419922, 3003.719971, 3047.280029, 3172.090088, 3263.620117, 3107.120117, 2889.310059, 2745.919922, 2695.110107, 2646.000000, 2574.790039, 2483.810059, 2422.919922, 2380.820068, 2363.989990, 2363.989990, 2363.989990, 2388.979980, 2532.419922, 2692.409912, 2769.209961, 2860.010010, 2973.679932, 3019.489990, 3133.120117, 3231.389893, 3156.409912, 3138.989990, 3070.620117, 2980.010010
3027.189941, 3013.479980, 2974.090088, 2934.199951, 2972.899902, 3107.620117, 3103.679932, 3095.699951, 3078.409912, 3133.989990, 3197.820068, 3275.820068, 3108.489990, 2853.679932, 2750.409912, 2744.590088, 2654.389893, 2581.120117, 2514.399902, 2421.679932, 2394.899902, 2363.989990, 2363.989990, 2363.989990, 2378.120117, 2522.419922, 2664.709961, 2781.919922, 2874.080078, 2966.209961, 3098.090088, 3198.090088, 3236.110107, 3137.020020, 3110.879883, 3108.909912, 2996.699951
2888.300049, 2834.419922, 2847.989990, 2879.080078, 2917.780029, 3046.820068, 3167.280029, 3152.510010, 3224.510010, 3273.989990, 3231.199951, 3120.000000, 2975.790039, 2833.320068, 2755.919922, 2734.000000, 2631.790039, 2596.020020, 2513.389893, 2455.610107, 2399.709961, 2393.800049, 2363.989990, 2363.989990, 2363.989990, 2487.389893, 2598.820068, 2741.379883, 2845.010010, 2964.689941, 3125.919922, 3282.010010, 3191.489990, 3124.820068, 3071.209961, 3041.090088, 2972.580078
2729.500000, 2736.610107, 2807.000000, 2842.719971, 2876.010010, 2977.899902, 3102.300049, 3217.310059, 3306.820068, 3275.679932, 3246.790039, 3155.500000, 2943.919922, 2797.409912, 2735.600098, 2683.919922, 2637.110107, 2614.409912, 2568.510010, 2467.810059, 2400.310059, 2375.090088, 2363.989990, 2363.989990, 2363.989990, 2431.580078, 2560.209961, 2669.709961, 2770.590088, 2926.590088, 3054.290039, 3153.889893, 3269.080078, 3101.709961, 3040.580078, 3007.800049, 2989.820068
2640.820068, 2666.679932, 2769.489990, 2828.689941, 2868.810059, 2942.820068, 3045.810059, 3158.800049, 3294.389893, 3325.020020, 3239.500000, 3154.120117, 3005.500000, 2829.879883, 2719.419922, 2700.290039, 2632.199951, 2617.889893, 2589.419922, 2555.989990, 2465.699951, 2401.500000, 2363.989990, 2363.989990, 2363.989990, 2398.290039, 2478.399902, 2647.189941, 2703.179932, 2789.479980, 2966.020020, 3090.199951, 3163.889893, 3187.919922, 3091.800049, 3073.000000, 3148.300049
2596.020020, 2629.219971, 2701.489990, 2816.489990, 2889.989990, 2959.010010, 3049.479980, 3153.709961, 3320.899902, 3338.090088, 3256.510010, 3136.879883, 2975.100098, 2817.179932, 2750.600098, 2742.389893, 2669.620117, 2599.590088, 2573.000000, 2563.780029, 2486.290039, 2417.689941, 2363.989990, 2363.989990, 2363.989990, 2363.989990, 2449.280029, 2627.379883, 2652.600098, 2749.219971, 2880.320068, 2951.120117, 3033.290039, 3109.590088, 3189.379883, 3255.090088, 3142.790039
2578.189941, 2679.110107, 2722.159912, 2841.979980, 2910.620117, 2974.520020, 3060.010010, 3199.310059, 3340.510010, 3280.909912, 3229.120117, 3131.750000, 2887.060059, 2835.219971, 2803.300049, 2784.540039, 2726.120117, 2671.719971, 2624.820068, 2604.530029, 2541.939941, 2460.729980, 2364.010010, 2363.989990, 2363.989990, 2363.989990, 2373.199951, 2536.639893, 2616.310059, 2713.780029, 2827.030029, 2874.889893, 3001.629883, 3074.979980, 3118.320068, 3265.860107, 3114.260010
2654.810059, 2733.800049, 2792.010010, 2865.219971, 2960.100098, 3065.189941, 3103.719971, 3241.110107, 3348.090088, 3253.300049, 3169.689941, 3082.580078, 2923.520020, 2898.310059, 2838.110107, 2809.979980, 2760.909912, 2704.219971, 2658.889893, 2630.320068, 2568.719971, 2494.820068, 2385.409912, 2380.699951, 2417.379883, 2447.790039, 2462.510010, 2440.889893, 2536.120117, 2655.290039, 2759.020020, 2860.310059, 2984.399902, 3039.679932, 3188.689941, 3210.699951, 3066.110107
2541.409912, 2661.320068, 2825.820068, 2910.110107, 2980.020020, 3018.209961, 3039.590088, 3145.500000, 3157.979980, 3234.409912, 3203.510010, 3162.989990, 3017.290039, 2970.110107, 2952.179932, 2884.310059, 2817.510010, 2756.979980, 2678.709961, 2615.310059, 2554.189941, 2468.879883, 2395.520020, 2451.290039, 2550.010010, 2551.179932, 2526.590088, 2480.000000, 2479.709961, 2588.780029, 2690.810059, 2816.399902, 2942.320068, 3064.320068, 3158.179932, 3172.699951, 3028.699951
2553.510010, 2679.000000, 2827.719971, 2852.100098, 2832.719971, 2854.189941, 2898.399902, 2984.199951, 3101.090088, 3303.389893, 3289.989990, 3234.020020, 3128.979980, 3080.199951, 3002.610107, 2892.280029, 2840.590088, 2789.090088, 2715.199951, 2651.699951, 2523.100098, 2437.300049, 2448.719971, 2574.010010, 2652.620117, 2679.199951, 2642.510010, 2567.600098, 2488.899902, 2557.110107, 2689.199951, 2796.280029, 2921.719971, 2982.500000, 3109.209961, 3073.979980, 2974.290039
2553.610107, 2658.790039, 2680.120117, 2674.000000, 2693.719971, 2769.510010, 2835.199951, 2943.590088, 3142.919922, 3278.709961, 3468.919922, 3474.409912, 3287.409912, 3202.919922, 3046.000000, 2935.810059, 2868.280029, 2808.719971, 2728.120117, 2602.580078, 2498.510010, 2514.399902, 2530.000000, 2666.219971, 2758.580078, 2757.800049, 2700.379883, 2613.699951, 2557.399902, 2573.090088, 2680.219971, 2786.320068, 2900.100098, 2997.419922, 3171.679932, 3062.709961, 2951.209961
2493.409912, 2557.110107, 2549.719971, 2546.899902, 2590.679932, 2722.290039, 2790.600098, 2937.899902, 3125.290039, 3342.409912, 3544.129883, 3519.399902, 3388.219971, 3218.419922, 3084.189941, 2964.820068, 2877.120117, 2808.620117, 2691.489990, 2574.979980, 2556.280029, 2588.000000, 2665.790039, 2774.709961, 2926.100098, 2809.199951, 2705.379883, 2658.989990, 2621.919922, 2649.610107, 2696.489990, 2754.989990, 2857.590088, 3044.199951, 3083.409912, 2993.919922, 2895.590088
2400.520020, 2437.979980, 2479.909912, 2496.090088, 2548.120117, 2627.209961, 2829.120117, 2986.679932, 3207.679932, 3379.090088, 3606.310059, 3449.189941, 3236.300049, 3183.010010, 3097.590088, 2951.409912, 2879.500000, 2819.800049, 2695.810059, 2628.909912, 2627.110107, 2695.709961, 2820.479980, 2821.500000, 2933.189941, 2846.520020, 2771.699951, 2724.719971, 2664.620117, 2682.110107, 2689.010010, 2732.689941, 2800.800049, 2955.100098, 3076.120117, 2965.399902, 2817.320068
2310.889893, 2347.320068, 2409.610107, 2450.510010, 2541.899902, 2637.320068, 2787.290039, 3092.489990, 3288.479980, 3433.790039, 3540.919922, 3392.300049, 3215.120117, 3143.800049, 3035.310059, 2951.800049, 2900.300049, 2793.610107, 2757.899902, 2729.090088, 2745.419922, 2810.320068, 2957.290039, 3016.800049, 3033.510010, 2920.120117, 2828.689941, 2759.699951, 2680.020020, 2675.310059, 2689.489990, 2728.699951, 2787.780029, 2866.090088, 2982.209961, 2896.699951, 2838.209961
2208.179932, 2281.689941, 2352.179932, 2436.810059, 2524.510010, 2632.800049, 2752.800049, 2953.979980, 3074.909912, 3382.389893, 3550.879883, 3426.889893, 3247.280029, 3102.790039, 3037.590088, 2988.820068, 2896.989990, 2833.199951, 2826.010010, 2796.280029, 2857.689941, 2943.000000, 3129.320068, 3114.790039, 3018.209961, 2900.879883, 2814.209961, 2772.520020, 2710.000000, 2695.520020, 2743.520020, 2737.300049, 2765.479980, 2855.500000, 2907.000000, 2819.500000, 2831.500000
2146.580078, 2132.489990, 2302.379883, 2436.719971, 2535.780029, 2611.810059, 2735.020020, 2915.600098, 3252.719971, 3405.909912, 3555.010010, 3404.399902, 3256.610107, 3112.800049, 3051.679932, 3000.719971, 2945.290039, 2913.419922, 2895.199951, 2952.379883, 3019.909912, 3086.709961, 3134.179932, 3076.020020, 2982.209961, 2917.199951, 2833.689941, 2792.979980, 2771.409912, 2752.120117, 2756.780029, 2752.510010, 2747.110107, 2811.389893, 2841.709961, 2770.000000, 2804.590088
1965.410034, 2078.899902, 2181.699951, 2319.290039, 2453.479980, 2577.219971, 2711.500000, 2945.820068, 3347.310059, 3585.810059, 3619.090088, 3446.419922, 3274.000000, 3136.409912, 3081.899902, 3039.679932, 3027.780029, 3010.919922, 3029.719971, 3116.780029, 3197.919922, 3238.290039, 3125.919922, 3048.820068, 2992.320068, 2953.889893, 2904.090088, 2837.189941, 2808.719971, 2759.989990, 2778.500000, 2769.219971, 2765.189941, 2809.979980, 2807.600098, 2730.790039, 2685.409912
1910.800049, 2000.189941, 2198.709961, 2357.820068, 2465.379883, 2612.010010, 2752.800049, 3039.679932, 3279.879883, 3522.699951, 3481.310059, 3495.399902, 3290.709961, 3160.610107, 3117.419922, 3116.199951, 3149.479980, 3207.879883, 3247.090088, 3260.300049, 3287.409912, 3158.709961, 3118.189941, 3070.489990, 3027.300049, 2972.399902, 2923.179932, 2868.620117, 2823.780029, 2778.600098, 2799.290039, 2791.909912, 2780.689941, 2880.820068, 2889.709961, 2732.489990, 2678.709961
1840.699951, 1976.189941, 2251.810059, 2392.310059, 2504.489990, 2705.090088, 2839.520020, 3150.889893, 3344.590088, 3370.000000, 3334.780029, 3360.280029, 3438.110107, 3312.479980, 3284.790039, 3269.580078, 3312.479980, 3407.800049, 3368.199951, 3279.979980, 3188.979980, 3155.600098, 3123.879883, 3085.500000, 3016.020020, 2989.399902, 2967.679932, 2928.479980, 2919.679932, 2817.610107, 2817.800049, 2810.610107, 2805.709961, 2911.520020, 2944.989990, 2820.379883, 2763.100098
1786.380005, 2029.780029, 2240.199951, 2418.979980, 2569.590088, 2736.379883, 2930.080078, 3128.489990, 3329.290039, 3222.020020, 3201.610107, 3217.300049, 3317.000000, 3370.199951, 3322.389893, 3443.020020, 3513.709961, 3439.090088, 3323.120117, 3243.590088, 3195.489990, 3160.610107, 3112.219971, 3063.100098, 3018.020020, 2989.590088, 2953.790039, 2910.010010, 2869.399902, 2841.419922, 2836.800049, 2824.989990, 2874.110107, 2941.110107, 3008.590088, 3002.080078, 2913.419922
1820.479980, 1989.020020, 2200.409912, 2355.679932, 2577.409912, 2756.689941, 2991.780029, 3159.679932, 3171.389893, 3137.189941, 3122.419922, 3125.919922, 3165.219971, 3209.679932, 3233.919922, 3303.199951, 3386.520020, 3424.899902, 3320.199951, 3265.989990, 3227.600098, 3171.879883, 3118.679932, 3041.479980, 2989.399902, 2959.419922, 2935.719971, 2902.780029, 2856.280029, 2858.419922, 2851.520020, 2847.389893, 2877.510010, 3028.219971, 3184.899902, 3157.399902, 3067.179932
